CustomerKey,Full Name,DateFirstPurchase,Customer City,address1,address2,phone,source_system_code,start_date,end_date,is_current
21679,Drew Yuan,7/13/2021,Berkshire,4684 Frigate Ct.,NULL,1 (11) 500 555-0185,1,09:46.0,NULL,1
21680,Ricky Torres,3/6/2021,Salzgitter,Postfach 66 16 16,NULL,1 (11) 500 555-0145,1,09:46.0,NULL,1
21681,Casey Ortega,10/17/2021,Hannover,Rehstr 42435,NULL,1 (11) 500 555-0146,1,09:46.0,NULL,1
21682,Katrina Goel,10/5/2021,Bury,9428 Redrock Dr.,NULL,1 (11) 500 555-0146,1,09:46.0,NULL,1
21683,Henry Suri,7/1/2021,York,6947 Jemco Court,NULL,1 (11) 500 555-0113,1,09:46.0,NULL,1
21684,Mariah Bennett,8/11/2021,Roubaix,"62, rue de l´Esplanade",NULL,1 (11) 500 555-0116,1,09:46.0,NULL,1
21685,Bailey Green,11/26/2021,Port Orchard,3682 Jeff Ct.,NULL,978-555-0173,1,09:46.0,NULL,1
21686,Albert Ortega,7/19/2021,Burlingame,6793 Bonifacio St.,NULL,645-555-0128,1,09:46.0,NULL,1
21687,Sarah Brown,10/19/2021,El Cajon,4684 Ptarmigan Drive,NULL,741-555-0122,1,09:46.0,NULL,1
21688,Jesse Morris,3/12/2021,San Gabriel,5108 Heights Avenue,NULL,585-555-0160,1,09:46.0,NULL,1
21689,Olivia Simmons,11/13/2021,Bellingham,2168 Terra Calitina,NULL,561-555-0176,1,09:46.0,NULL,1
21690,Samantha Thomas,4/18/2021,Cliffside,2982 Evelyn Court,NULL,198-555-0136,1,09:46.0,NULL,1
21691,Brandon Martin,4/30/2021,Oak Bay,8921 Villageoaks Dr.,NULL,251-555-0144,1,09:46.0,NULL,1
21692,Savannah Ward,7/12/2021,Yakima,6149 Everett Court,NULL,709-555-0164,1,09:46.0,NULL,1
21693,Alyssa Ashe,5/31/2021,Berkeley,6732 Geary,NULL,909-555-0168,1,09:46.0,NULL,1
21694,Bobby Sai,9/14/2021,Berkeley,2028 Reva Dr.,NULL,162-555-0174,1,09:46.0,NULL,1
21695,Ethan Rodriguez,11/27/2021,Berkeley,7899 E St.,NULL,830-555-0181,1,09:46.0,NULL,1
21696,Gabrielle Watson,12/29/2021,Edmonds,7682 Fern Leaf Lane,NULL,746-555-0185,1,09:46.0,NULL,1
21697,Dalton Powell,10/21/2021,Woodland Hills,1971 Cleveland Ave.,NULL,559-555-0142,1,09:46.0,NULL,1
21698,Tracy She,3/17/2021,Concord,8251 La Mar.,NULL,742-555-0181,1,09:46.0,NULL,1
21699,Logan Sharma,10/30/2021,Mill Valley,8255 Highland Road,NULL,895-555-0151,1,09:46.0,NULL,1
21700,Juan Ramirez,10/30/2021,Palo Alto,1201 St. Francis St.,NULL,928-555-0125,1,09:46.0,NULL,1
21701,Abigail Sanders,6/8/2021,Lake Oswego,5809 Mount Aire Parkway,NULL,190-555-0122,1,09:46.0,NULL,1
21702,Paige Gonzales,3/12/2021,Shawnee,9513 Roslyn Drive,NULL,190-555-0117,1,09:46.0,NULL,1
21703,Paige Blue,9/1/2021,Victoria,7237 Cardinal Ct,NULL,566-555-0190,1,09:46.0,NULL,1
21704,Charles Martinez,11/12/2021,Seattle,9900 Clearbrook Drive,NULL,122-555-0118,1,09:46.0,NULL,1
21705,Warren Sharma,12/5/2021,Chula Vista,8490 Longbrood Way,NULL,121-555-0116,1,09:46.0,NULL,1
21706,Haley Murphy,8/23/2021,Burien,476 Dancing Road,NULL,181-555-0119,1,09:46.0,NULL,1
21707,Cassidy Simmons,10/22/2021,Issaquah,6194 Garden Ave,NULL,553-555-0183,1,09:46.0,NULL,1
21708,Andrea Brooks,8/4/2021,Everett,5625 7810th Avenue,NULL,784-555-0176,1,09:46.0,NULL,1
21709,Katherine Torres,11/3/2021,Oregon City,6406 Pepper Way,NULL,452-555-0116,1,09:46.0,NULL,1
21710,Brittany Gonzales,1/21/2019,Royal Oak,2332 Treat Blvd,NULL,978-555-0123,1,09:46.0,NULL,1
21711,Hailey Gray,11/5/2021,West Covina,44 Garcia,NULL,643-555-0126,1,09:46.0,NULL,1
21712,Megan Ross,5/6/2021,El Cajon,80 Sunview Terrace,NULL,372-555-0116,1,09:46.0,NULL,1
21713,Jose Parker,5/27/2021,Downey,76 Woodcrest Dr.,NULL,837-555-0179,1,09:46.0,NULL,1
21714,Carmen Patel,1/2/2022,Burien,6490 Haviland Place,NULL,505-555-0130,1,09:46.0,NULL,1
21715,Jonathan Ross,2/12/2021,Walla Walla,5251 Driftwood Drive,NULL,553-555-0137,1,09:46.0,NULL,1
21716,Gerald Sara,9/9/2021,Burien,339 Norcross Lane,NULL,980-555-0176,1,09:46.0,NULL,1
21717,Angel King,1/28/2022,Torrance,2147 N. 66th Street,NULL,344-555-0174,1,09:46.0,NULL,1
21718,Devin Roberts,8/26/2021,Lincoln Acres,1969 Meadowvale Court,NULL,159-555-0161,1,09:46.0,NULL,1
21719,Morgan Torres,10/31/2021,Lebanon,8136 Guadalajara,NULL,208-555-0145,1,09:46.0,NULL,1
21720,Raul Jai,2/20/2021,Burbank,5361 Hungry Road,NULL,996-555-0127,1,09:46.0,NULL,1
21721,Sara Campbell,10/13/2021,Renton,7441 Clay Rd,NULL,353-555-0198,1,09:46.0,NULL,1
21722,Spencer Wood,11/10/2021,Spring Valley,6917 Del Monte Court,NULL,272-555-0117,1,09:46.0,NULL,1
21723,Tiffany Huang,11/22/2021,Burlingame,2807 10th Avenue,NULL,502-555-0169,1,09:46.0,NULL,1
21724,Mandy Yang,7/12/2021,Concord,33 RiverRock Dr,NULL,232-555-0158,1,09:46.0,NULL,1
21725,Gabrielle Cannata,7/12/2021,Victoria,8607 Pineview Lane,NULL,504-555-0188,1,09:46.0,NULL,1
21726,Morgan Hall,7/14/2021,Shawnee,4387 Treat Blvd,NULL,417-555-0179,1,09:46.0,NULL,1
21727,Arianna Flores,1/27/2019,Shawnee,4082 Shell Ct,NULL,580-555-0124,1,09:46.0,NULL,1
21728,Madison Harris,10/31/2021,Burien,1268 Joseph Ave,NULL,456-555-0114,1,09:46.0,NULL,1
21729,Alexandria Morgan,9/26/2021,Spokane,651 Bridgeview St,NULL,881-555-0181,1,09:46.0,NULL,1
21730,Noah Campbell,12/4/2021,Burbank,573 Willow Creek Ct.,NULL,220-555-0114,1,09:46.0,NULL,1
21731,Alexandra Diaz,12/20/2021,La Jolla,3255 Marsh Elder,NULL,277-555-0156,1,09:46.0,NULL,1
21732,Ian Johnson,10/14/2021,Newton,9500 Normal Avenue,NULL,119-555-0194,1,09:46.0,NULL,1
21733,Ian Simmons,12/15/2021,Marysville,9512 C. Mt. Hood,NULL,286-555-0117,1,09:46.0,NULL,1
21734,Grace Garcia,1/6/2022,Long Beach,4421 Alderwood Lane,NULL,824-555-0118,1,09:46.0,NULL,1
21735,Grace Diaz,12/27/2021,Daly City,6194 Via Maria,NULL,870-555-0156,1,09:46.0,NULL,1
21736,Thomas Thompson,11/16/2021,Burbank,1553 Fairfield Ave.,NULL,894-555-0159,1,09:46.0,NULL,1
21737,Timothy Rivera,11/3/2021,Saint-Denis,"4, quai de Grenelle",NULL,1 (11) 500 555-0197,1,09:46.0,NULL,1
21738,Francis Alonso,12/4/2021,Peterborough,2062 Woodruff Lane,NULL,1 (11) 500 555-0150,1,09:46.0,NULL,1
21739,Dale Rai,4/4/2021,Watford,8609 Camino Peral,NULL,1 (11) 500 555-0163,1,09:46.0,NULL,1
21740,Taylor Walker,1/14/2022,Watford,3274 Corrinne Court,NULL,1 (11) 500 555-0184,1,09:46.0,NULL,1
21741,Alexa Sanders,1/22/2019,N. Vancouver,1133 Fillet Ave,NULL,263-555-0147,1,09:46.0,NULL,1
21742,Katelyn Cox,4/29/2021,Langford,8754 San Marino Ct,NULL,398-555-0188,1,09:46.0,NULL,1
21743,Theresa Rubio,4/29/2021,Chula Vista,4777 Rockne Drive,NULL,351-555-0167,1,09:46.0,NULL,1
21744,Emma Perry,9/29/2021,Colma,2685 Keith Court,NULL,341-555-0164,1,09:46.0,NULL,1
21745,Isabel Foster,8/10/2021,Langley,2594 Benton Street,NULL,817-555-0143,1,09:46.0,NULL,1
21746,Xavier Hernandez,11/21/2021,Lakewood,144 Santa Monica,NULL,404-555-0118,1,09:46.0,NULL,1
21747,Derrick Munoz,2/28/2021,Burlingame,266 H Street,NULL,503-555-0119,1,09:46.0,NULL,1
21748,Wyatt Harris,3/4/2021,Glendale,7646 Strasbourg Lane,NULL,712-555-0185,1,09:46.0,NULL,1
21749,Ashley Williams,11/24/2021,Colma,805 Rainier Dr.,NULL,143-555-0198,1,09:46.0,NULL,1
21750,Carlos Reed,4/2/2021,Coronado,4003 Woodcrest Dr,NULL,129-555-0154,1,09:46.0,NULL,1
21751,Logan Jackson,8/23/2021,Lemon Grove,7223 Brush Creek Court,NULL,169-555-0196,1,09:46.0,NULL,1
21752,Rafael Li,12/5/2021,Calgary,5860 Rock Creek Pl.,NULL,838-555-0117,1,09:46.0,NULL,1
21753,Morgan Robinson,4/30/2021,Beaverton,4468 Arleda Lane,NULL,728-555-0198,1,09:46.0,NULL,1
21754,Kaitlyn Lopez,9/16/2021,Salem,3141 Gingham Way,NULL,841-555-0144,1,09:46.0,NULL,1
21755,Lucas White,10/15/2021,Coronado,2581 Browse Ct,NULL,703-555-0112,1,09:46.0,NULL,1
21756,Allison Carter,3/1/2021,Santa Monica,7535 Hoover Court,NULL,299-555-0175,1,09:46.0,NULL,1
21757,Elijah Wang,1/23/2022,Kirkland,7614 Inez Ave,NULL,922-555-0134,1,09:46.0,NULL,1
21758,Patricia Malhotra,10/13/2021,Burien,42 Longview Road,NULL,419-555-0139,1,09:46.0,NULL,1
21759,Jennifer Moore,12/16/2021,Westminster,2802 Clayton Way,NULL,959-555-0165,1,09:46.0,NULL,1
21760,Margaret She,10/5/2021,Concord,6480 Croyden Dr.,NULL,607-555-0153,1,09:46.0,NULL,1
21761,Makayla Sanders,7/16/2021,Torrance,9383 Ten Penny Lane,NULL,868-555-0191,1,09:46.0,NULL,1
21762,Andrea Hernandez,1/31/2021,Everett,3223 Contra Costa Blvd.,NULL,417-555-0131,1,09:46.0,NULL,1
21763,Madison Brown,11/14/2021,Redmond,1949 M St.,NULL,194-555-0187,1,09:46.0,NULL,1
21764,Nathan Smith,3/24/2021,Newton,6577 Hillcrest Ave,NULL,132-555-0151,1,09:46.0,NULL,1
21765,Nathaniel Kelly,6/8/2021,Oregon City,6154 Geneva Ave.,NULL,368-555-0185,1,09:46.0,NULL,1
21766,Jesse Baker,3/10/2021,Bellflower,965 Esperanza Drive,NULL,141-555-0113,1,09:46.0,NULL,1
21767,Mariah Ramirez,8/3/2021,Bellflower,5308 Greenbrook Dr,NULL,147-555-0185,1,09:46.0,NULL,1
21768,Cole Watson,12/29/2018,Metchosin,601 Asilomar Dr.,NULL,110-555-0129,1,09:46.0,NULL,1
21769,Michele Rubio,3/3/2021,Concord,8192 Seagull Court,NULL,688-555-0125,1,09:46.0,NULL,1
21770,Brandon Thomas,7/19/2021,Renton,6155 Hawkridge Terr.,NULL,350-555-0197,1,09:46.0,NULL,1
21771,Sheena Shen,7/11/2021,Chula Vista,2109 Harvey Way,NULL,599-555-0128,1,09:46.0,NULL,1
21772,Sarah Patterson,9/21/2021,Portland,2073 Santa Fe Dr.,NULL,237-555-0130,1,09:46.0,NULL,1
21773,Alyssa Rogers,5/27/2021,Beaverton,4228 Pacheco St.,NULL,746-555-0157,1,09:46.0,NULL,1
21774,Brian James,12/12/2021,Torrance,9822 Pepper Dr.,NULL,826-555-0110,1,09:46.0,NULL,1
21775,Sean Ramirez,3/31/2021,Newport Beach,7823 Joan Ave.,NULL,148-555-0111,1,09:46.0,NULL,1
21776,Daniel Thompson,5/2/2021,Kirkland,8879 Greystone Drive,NULL,169-555-0180,1,09:46.0,NULL,1
21777,Emily Gonzales,11/24/2021,Sooke,4471 Ryan Court,NULL,860-555-0178,1,09:46.0,NULL,1
21778,Louis Shen,10/18/2021,Burien,9014 Brownstone Rd.,NULL,313-555-0179,1,09:46.0,NULL,1
21779,Maurice Black,12/19/2021,Concord,1950 Crown Court,NULL,532-555-0180,1,09:46.0,NULL,1
21780,Pedro Gonzalez,4/6/2021,Concord,4705 Silverberry Court,NULL,464-555-0153,1,09:46.0,NULL,1
21781,Jared Rivera,11/4/2021,Lynnwood,2096 Trinity Ave.,NULL,432-555-0138,1,09:46.0,NULL,1
21782,Blake Martin,4/28/2021,Beaverton,8040 Erie Dr,6 Monteira,952-555-0176,1,09:46.0,NULL,1
21783,Kate Goel,2/25/2021,Burien,8756 Nottingham Pl.,NULL,441-555-0194,1,09:46.0,NULL,1
21784,Mackenzie Hernandez,5/14/2021,Edmonds,7866 Northridge Ct.,NULL,896-555-0156,1,09:46.0,NULL,1
21785,Tabitha Rodriguez,11/22/2021,Chula Vista,750 Cataline Avenue,NULL,686-555-0191,1,09:46.0,NULL,1
21786,Alexis Bennett,8/29/2021,El Cajon,6753 Mines Road,NULL,442-555-0153,1,09:46.0,NULL,1
21787,Rebecca Allen,2/19/2021,Grossmont,6220 Boxer Blvd,NULL,716-555-0195,1,09:46.0,NULL,1
21788,Spencer Barnes,11/26/2021,La Jolla,9613 Smoking Tree Court,NULL,242-555-0153,1,09:46.0,NULL,1
21789,Lauren Griffin,5/7/2021,National City,6657 Camino Solano,NULL,538-555-0113,1,09:46.0,NULL,1
21790,James Diaz,6/9/2021,San Carlos,4397 Lakewood Court,NULL,632-555-0118,1,09:46.0,NULL,1
21791,Richard Price,3/29/2021,San Gabriel,2064 Trafalgar Circle,NULL,722-555-0113,1,09:46.0,NULL,1
21792,Cassidy Butler,11/30/2021,Victoria,80 San Remo Ct,NULL,677-555-0149,1,09:46.0,NULL,1
21793,Kaylee Scott,11/26/2021,Oregon City,2229 Pinehurst Court,NULL,113-555-0140,1,09:46.0,NULL,1
21794,Alyssa James,11/1/2021,Downey,9371 Corte Del Sol,NULL,494-555-0178,1,09:46.0,NULL,1
21795,Tristan Bennett,3/12/2021,San Gabriel,868 Aspen Dr.,NULL,476-555-0139,1,09:46.0,NULL,1
21796,Emma Ward,8/18/2021,Sooke,4313 Camby Rd.,NULL,523-555-0149,1,09:46.0,NULL,1
21797,Kelvin Gao,11/3/2021,Bellingham,1947 Sepulveda Ct,NULL,301-555-0115,1,09:46.0,NULL,1
21798,Jade Sanders,11/11/2021,Lebanon,1947 Serene Ct,NULL,466-555-0168,1,09:46.0,NULL,1
21799,Angel Cook,7/30/2021,Lebanon,5665 Maywood Lane,NULL,128-555-0114,1,09:46.0,NULL,1
21800,Heidi Raman,9/4/2021,Concord,6975 Olivera Road,NULL,803-555-0117,1,09:46.0,NULL,1
21801,Kaylee Cooper,8/5/2021,Palo Alto,6335 Benita Way,NULL,236-555-0152,1,09:46.0,NULL,1
21802,Lucas Roberts,4/1/2021,Spring Valley,805 Stonyhill Circle,#67,651-555-0158,1,09:46.0,NULL,1
21803,Emily Thomas,10/26/2021,Cliffside,1172 Flamingo Dr.,NULL,380-555-0167,1,09:46.0,NULL,1
21804,Brooke Cook,7/24/2021,Port Orchard,8519 Crivello Ave.,NULL,161-555-0151,1,09:46.0,NULL,1
21805,Lucas Russell,4/15/2021,Renton,2133 Turner Dr.,NULL,211-555-0162,1,09:46.0,NULL,1
21806,Kelvin Xie,9/11/2021,Burbank,2356 Shady Ln.,NULL,499-555-0116,1,09:46.0,NULL,1
21807,Amanda Campbell,11/13/2021,Colma,9716 Holiday Hills Drive,NULL,100-555-0170,1,09:46.0,NULL,1
21808,Amanda Green,11/1/2021,Downey,2870 Park Glenn,NULL,115-555-0176,1,09:46.0,NULL,1
21809,Sydney Thompson,10/11/2021,Lakewood,973 Marvello Lane,NULL,756-555-0119,1,09:46.0,NULL,1
21810,Justin Miller,3/1/2021,Spring Valley,2759 Dies Dorados,NULL,646-555-0164,1,09:46.0,NULL,1
21811,Olivia Williams,11/27/2021,Colma,9264 Claudia Drive,NULL,399-555-0155,1,09:46.0,NULL,1
21812,Adrian Bailey,11/13/2021,Seattle,6894 Oeffler Ln.,NULL,299-555-0129,1,09:46.0,NULL,1
21813,Dalton Brown,2/15/2019,Shawnee,1471 Michigan Blvd.,NULL,602-555-0134,1,09:46.0,NULL,1
21814,Noah Edwards,7/10/2021,W. Linn,2246 Breaker Dr.,NULL,228-555-0183,1,09:46.0,NULL,1
21815,Gabrielle Green,4/5/2021,Shawnee,4925 Mariposa Ct.,NULL,143-555-0148,1,09:46.0,NULL,1
21816,Jackson Roberts,7/1/2021,Saarlouis,Lindenalle 6424,NULL,1 (11) 500 555-0114,1,09:46.0,NULL,1
21817,Jerome Carlson,10/26/2021,Watford,8684 Military East,NULL,1 (11) 500 555-0113,1,09:46.0,NULL,1
21818,Willie Chander,5/2/2021,Orly,"126, rue Maillard",NULL,1 (11) 500 555-0199,1,09:46.0,NULL,1
21819,Chloe Howard,3/9/2021,Tremblay-en-France,"2, rue Pierre-Demoulin",NULL,1 (11) 500 555-0116,1,09:46.0,NULL,1
21820,Priscilla Nath,8/9/2021,Villeneuve-d'Ascq,"828, rue de Berri",NULL,1 (11) 500 555-0192,1,09:46.0,NULL,1
21821,Clayton Tang,7/27/2021,Bonn,Pappelallee 622,NULL,1 (11) 500 555-0187,1,09:46.0,NULL,1
21822,Gregory Yuan,5/27/2021,York,6437 Brookview Dr.,NULL,1 (11) 500 555-0180,1,09:46.0,NULL,1
21823,Lacey She,9/25/2021,Berlin,Bundesallee 95,NULL,1 (11) 500 555-0170,1,09:46.0,NULL,1
21824,Warren She,12/10/2021,London,4429 Deermeadow Way,NULL,1 (11) 500 555-0171,1,09:46.0,NULL,1
21825,Randy Zhou,12/29/2021,Berlin,Krönerweg 9796,NULL,1 (11) 500 555-0156,1,09:46.0,NULL,1
21826,Abigail Russell,11/14/2021,Ingolstadt,Am Grossen Dern 9824,NULL,1 (11) 500 555-0149,1,09:46.0,NULL,1
21827,Mallory Gutierrez,12/19/2021,Neunkirchen,Hunzinger Allee 675,NULL,1 (11) 500 555-0120,1,09:46.0,NULL,1
21828,Megan Gonzales,12/11/2021,Paderborn,Klara Straße 2465,NULL,1 (11) 500 555-0178,1,09:46.0,NULL,1
21829,Carolyn Rana,10/12/2021,W. York,5119 Valley Run,NULL,1 (11) 500 555-0129,1,09:46.0,NULL,1
21830,Briana Alonso,6/10/2021,Warrington,5493 Gonzalez Ct,NULL,1 (11) 500 555-0148,1,09:46.0,NULL,1
21831,Yolanda Anand,10/6/2021,Roubaix,"421, rue de Terre Neuve",NULL,1 (11) 500 555-0123,1,09:46.0,NULL,1
21832,Pedro Gill,1/15/2022,Roncq,"8482, rue des Grands Champs",NULL,1 (11) 500 555-0198,1,09:46.0,NULL,1
21833,Terrance Gonzalez,12/9/2021,Duesseldorf,Marienplatz 33651,NULL,1 (11) 500 555-0168,1,09:46.0,NULL,1
21834,Jillian Mehta,10/2/2021,Hof,Helsenbergbogen 2,NULL,1 (11) 500 555-0161,1,09:46.0,NULL,1
21835,Susan Sun,12/9/2021,Saarlouis,Marienplatz 46464,NULL,1 (11) 500 555-0196,1,09:46.0,NULL,1
21836,Kristi Raman,7/26/2021,Werne,Celler Weg 14,NULL,1 (11) 500 555-0152,1,09:46.0,NULL,1
21837,Megan Alexander,1/4/2022,Frankfurt,Auf dem Ufer 224,NULL,1 (11) 500 555-0110,1,09:46.0,NULL,1
21838,Gerald Ruiz,6/11/2021,Poing,Hochstr 2777,NULL,1 (11) 500 555-0187,1,09:46.0,NULL,1
21839,Billy Diaz,8/27/2021,Kirkby,851 Solano Drive,NULL,1 (11) 500 555-0169,1,09:46.0,NULL,1
21840,Stacey Ma,2/2/2021,Maidenhead,6212 Alpine Drive,NULL,1 (11) 500 555-0111,1,09:46.0,NULL,1
21841,Lindsay Nath,7/19/2021,York,2152 Zartop Street,NULL,1 (11) 500 555-0145,1,09:46.0,NULL,1
21842,Neil Navarro,9/13/2021,Hamburg,Viktoria-Luise-Platz 442,NULL,1 (11) 500 555-0163,1,09:46.0,NULL,1
21843,Erica He,4/6/2021,Leipzig,Buergermeister-ulrich-str 433,NULL,1 (11) 500 555-0133,1,09:46.0,NULL,1
21844,James Long,7/28/2021,Hof,Residenz Straße 944,NULL,1 (11) 500 555-0118,1,09:46.0,NULL,1
21845,Cameron Miller,3/29/2021,Metz,"877, avenue de Villiers",NULL,1 (11) 500 555-0169,1,09:46.0,NULL,1
21846,Kevin Patterson,3/15/2021,Ingolstadt,Charlottenstr 844,NULL,1 (11) 500 555-0164,1,09:46.0,NULL,1
21847,Dominic Madan,7/24/2021,London,9680 Hungry Road,NULL,1 (11) 500 555-0166,1,09:46.0,NULL,1
21848,Jerry Raje,6/15/2021,London,5023 Orangewood Court,NULL,1 (11) 500 555-0169,1,09:46.0,NULL,1
21849,Todd Chow,3/22/2021,Saint Ouen,"2408, rue Maillard",NULL,1 (11) 500 555-0182,1,09:46.0,NULL,1
21850,Bruce Subram,9/23/2021,Paris,"215, avenue du Québec",NULL,1 (11) 500 555-0198,1,09:46.0,NULL,1
21851,Stuart Railson,3/25/2021,Frankfurt,Karl Liebknecht str 299,NULL,1 (11) 500 555-0134,1,09:46.0,NULL,1
21852,Eduardo Johnson,8/12/2021,Kassel,Hochstr 8444,NULL,1 (11) 500 555-0188,1,09:46.0,NULL,1
21853,Stacy Gutierrez,8/31/2021,Saarlouis,Lützowplatz 4642,NULL,1 (11) 500 555-0115,1,09:46.0,NULL,1
21854,Theresa Schmidt,10/30/2021,London,3083 Boatwright Dr.,NULL,1 (11) 500 555-0185,1,09:46.0,NULL,1
21855,Paula Martin,8/19/2021,Woolston,9424 Athens Circle,NULL,1 (11) 500 555-0169,1,09:46.0,NULL,1
21856,Emmanuel Sanchez,10/20/2021,Lancaster,4837 Melrose Place,NULL,1 (11) 500 555-0197,1,09:46.0,NULL,1
21857,Jay Dominguez,1/24/2021,London,6928 Woodland Drive,NULL,1 (11) 500 555-0196,1,09:46.0,NULL,1
21858,Curtis Lin,1/20/2021,London,5004 Mazatlan,NULL,1 (11) 500 555-0115,1,09:46.0,NULL,1
21859,Monica Kim,8/18/2021,Colombes,"6, rue Philibert-Delorme",NULL,1 (11) 500 555-0118,1,09:46.0,NULL,1
21860,Jacquelyn Gill,8/3/2021,Les Ulis,"75, rue de Cambrai",NULL,1 (11) 500 555-0130,1,09:46.0,NULL,1
21861,Kari Romero,1/31/2021,Paris,"2, rue de Fontfroide",NULL,1 (11) 500 555-0185,1,09:46.0,NULL,1
21862,Michele Prasad,5/23/2021,Roissy en Brie,"10, avenue du Port",NULL,1 (11) 500 555-0168,1,09:46.0,NULL,1
21863,Shawna Anand,4/8/2021,München,Hans-Rosenthal-Platz 502,NULL,1 (11) 500 555-0127,1,09:46.0,NULL,1
21864,Martin Lopez,6/28/2021,Billericay,6536 Diver Way,NULL,1 (11) 500 555-0198,1,09:46.0,NULL,1
21865,Kathryn Andersen,5/30/2021,London,6999 Indianhead Ct.,NULL,1 (11) 500 555-0141,1,09:46.0,NULL,1
21866,Shannon Zhu,10/23/2021,Cergy,"6, rue des Vendangeurs",NULL,1 (11) 500 555-0183,1,09:46.0,NULL,1
21867,Michael Ruggiero,9/9/2021,Saint-Denis,"5501, rue Lauriston",NULL,227-555-0100,1,09:46.0,NULL,1
21868,Aimee Ma,2/5/2021,Berlin,Am Karlshof 8368,Verkaufsabteilung,1 (11) 500 555-0117,1,09:46.0,NULL,1
21869,Tina Prasad,12/1/2021,Bonn,Karl Liebknecht str 399,NULL,1 (11) 500 555-0120,1,09:46.0,NULL,1
21870,Jenny Raji,11/14/2021,Runcorn,8325 Newcastle Rd,NULL,1 (11) 500 555-0125,1,09:46.0,NULL,1
21871,Devin Adams,12/4/2021,Cranbourne,8590 High Maple Court,NULL,1 (11) 500 555-0161,1,09:46.0,NULL,1
21872,Alisha Lal,9/17/2021,Silverwater,9039 North Spoonwood Court,NULL,1 (11) 500 555-0119,1,09:46.0,NULL,1
21873,Kellie Navarro,3/23/2020,Lane Cove,1164 Augustine Drive,NULL,1 (11) 500 555-0157,1,09:46.0,NULL,1
21874,Brandi Suarez,3/18/2020,Port Macquarie,9825 Mt. Dell Drive,NULL,1 (11) 500 555-0112,1,09:46.0,NULL,1
21875,Cedric Nara,3/2/2020,Silverwater,2257 Gate Drive,NULL,1 (11) 500 555-0191,1,09:46.0,NULL,1
21876,Philip Rubio,3/21/2020,Newcastle,3586 Everett Court,NULL,1 (11) 500 555-0147,1,09:46.0,NULL,1
21877,Clarence Xu,3/17/2020,Coffs Harbour,6403 Madhatter Circle,NULL,1 (11) 500 555-0112,1,09:46.0,NULL,1
21878,Bryant Rana,3/13/2020,Newcastle,3748 Bellwood Dr.,NULL,1 (11) 500 555-0184,1,09:46.0,NULL,1
21879,Louis Ma,10/14/2021,Cranbourne,9593 Singingwood Court,NULL,1 (11) 500 555-0180,1,09:46.0,NULL,1
21880,Marc Gomez,8/31/2021,Cranbourne,5370 Adobe Drive,NULL,1 (11) 500 555-0120,1,09:46.0,NULL,1
21881,Nicole Lewis,9/18/2021,Caloundra,245 Blue Jay Drive,NULL,1 (11) 500 555-0199,1,09:46.0,NULL,1
21882,Jay Ramos,3/29/2020,Gold Coast,4887 Babbe Street,NULL,1 (11) 500 555-0121,1,09:46.0,NULL,1
21883,Patricia Kapoor,2/2/2021,Sunbury,799 Northwood Drive,NULL,1 (11) 500 555-0146,1,09:46.0,NULL,1
21884,Tabitha Gutierrez,10/6/2021,Sydney,3973 Via Cordona Ln.,NULL,1 (11) 500 555-0110,1,09:46.0,NULL,1
21885,Rafael Xu,3/16/2020,Port Macquarie,1753 Camby Rd.,NULL,1 (11) 500 555-0129,1,09:46.0,NULL,1
21886,Jill Carlson,3/11/2020,Newcastle,3393 Alpha Way,NULL,1 (11) 500 555-0176,1,09:46.0,NULL,1
21887,Ashley White,2/4/2021,Hobart,25 Glenellen Court,NULL,1 (11) 500 555-0132,1,09:46.0,NULL,1
21888,Evan Edwards,3/5/2020,Gold Coast,4976 Singingwood Court,NULL,1 (11) 500 555-0118,1,09:46.0,NULL,1
21889,Sheila Navarro,3/10/2020,Goulburn,1671 Via Del Verdes,NULL,1 (11) 500 555-0118,1,09:46.0,NULL,1
21890,Tiffany Zeng,7/27/2021,Darlinghurst,1301 Burwood Way,NULL,1 (11) 500 555-0124,1,09:46.0,NULL,1
21891,Dawn Nara,3/17/2020,Lane Cove,3071 Asilomar,NULL,1 (11) 500 555-0189,1,09:46.0,NULL,1
21892,Joan Hernandez,3/8/2020,Springwood,2526 Sharon Dr.,NULL,1 (11) 500 555-0111,1,09:46.0,NULL,1
21893,Brandi Hernandez,3/2/2020,Malabar,1617 Cunningham Way,NULL,1 (11) 500 555-0187,1,09:46.0,NULL,1
21894,David Li,3/25/2020,Hobart,2461 Prancing Drive,NULL,1 (11) 500 555-0188,1,09:46.0,NULL,1
21895,Kaylee Gonzalez,3/5/2020,Gold Coast,6977 Evergreen Ct.,NULL,1 (11) 500 555-0179,1,09:46.0,NULL,1
21896,Roy Subram,6/6/2021,Geelong,2360 Cobblestone Ct.,NULL,1 (11) 500 555-0165,1,09:46.0,NULL,1
21897,Francisco Subram,3/28/2020,St. Leonards,9206 West Rd.,NULL,1 (11) 500 555-0112,1,09:46.0,NULL,1
21898,Devon Raji,11/2/2021,Cranbourne,2497 Hazel Drive,NULL,1 (11) 500 555-0110,1,09:46.0,NULL,1
21899,Marie Vazquez,3/3/2020,Lavender Bay,3733 Water Street,NULL,1 (11) 500 555-0136,1,09:46.0,NULL,1
21900,Robert Jones,6/2/2021,Beaverton,9011 Santa Lucia Dr.,NULL,360-555-0153,1,09:46.0,NULL,1
